City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather
462,Cervo,ES,43.6702,-7.4101,61.97,90,100,6.44,overcast clouds
463,Gera,DE,50.8803,12.0819,68.92,56,81,3.42,broken clouds
464,Najran,SA,17.4924,44.1277,86.65,43,100,5.79,overcast clouds
465,Tateyama,JP,34.9833,139.8667,73.09,91,98,6.58,overcast clouds
466,Umm Kaddadah,SD,13.6017,26.6876,94.12,13,7,8.55,clear sky
467,Garowe,SO,8.4054,48.4845,78.51,56,75,25.52,broken clouds
468,Reyes,BO,-14.3167,-67.3833,87.96,62,20,9.22,few clouds
469,Manaure,CO,11.7751,-72.4445,89.73,54,20,10.58,few clouds
470,Mali,GN,12.079,-12.2982,64.15,79,50,3.09,light rain
471,Matay,EG,28.419,30.7792,81.86,39,0,15.23,clear sky
472,Northam,GB,51.0333,-4.2167,64.62,71,0,4.21,clear sky
473,Qui Nhon,VN,13.7667,109.2333,77.4,82,100,3.94,overcast clouds
474,Padang,ID,-0.9492,100.3543,75.97,87,96,4.09,overcast clouds
475,Ovalle,CL,-30.5983,-71.2003,61.12,54,96,10.18,overcast clouds
476,Los Llanos De Aridane,ES,28.6585,-17.9182,65.95,85,100,9.22,overcast clouds
477,Jinchang,CN,38.4953,102.1739,69.96,45,0,5.5,clear sky
478,Namibe,AO,-15.1961,12.1522,62.01,72,0,2.35,clear sky
479,Itarema,BR,-2.9248,-39.9167,76.73,86,51,10.4,broken clouds
480,Airai,TL,-8.9266,125.4092,54.88,87,73,3.49,broken clouds
481,Morganton,US,35.7454,-81.6848,99.23,31,0,8.05,clear sky
482,Vila Velha,BR,-20.3297,-40.2925,76.95,84,0,9.22,clear sky
483,Sehithwa,BW,-20.4667,22.7167,62.4,42,50,5.84,scattered clouds
484,Vardo,NO,70.3705,31.1107,44.58,93,75,6.91,broken clouds
485,Lake Saint Louis,US,38.7976,-90.7857,90.95,53,40,9.22,scattered clouds
486,Kuching,MY,1.55,110.3333,75.42,94,20,2.3,few clouds
487,Harstad,NO,68.799,16.5293,49.62,88,100,15.99,overcast clouds
488,Tessalit,ML,20.1986,1.0114,99.14,10,96,9.13,overcast clouds
489,Nome,US,64.5011,-165.4064,44.17,100,100,12.66,light rain
490,Bachatskiy,RU,54.2927,86.1285,59.72,98,66,2.42,light rain
491,Kolpashevo,RU,58.3131,82.9089,54.37,94,23,5.88,few clouds
492,Demirci,TR,39.0461,28.6589,66.69,70,78,4.5,broken clouds
493,Port Shepstone,ZA,-30.7414,30.455,66.2,81,40,24.38,scattered clouds
494,Marshall,US,34.3834,-86.3333,99.09,44,0,4.61,clear sky
495,Ourossogui,SN,15.6064,-13.3211,85.08,61,59,17.47,moderate rain
496,Isla Mujeres,MX,21.2311,-86.731,87.17,71,48,10.13,scattered clouds
497,Haverfordwest,GB,51.8017,-4.9691,65.79,75,5,7.47,clear sky
498,Tairua,NZ,-37.0167,175.85,51.39,75,25,5.37,scattered clouds
499,Prince Rupert,CA,54.3161,-130.3201,53.69,81,100,8.05,overcast clouds
500,Carauari,BR,-4.8828,-66.8958,77.92,83,100,3.02,overcast clouds
501,Concarneau,FR,47.875,-3.9225,63.39,91,100,1.21,light rain
502,Yavatmal,IN,20.4,78.1333,77.65,81,99,3.15,overcast clouds
503,Gore,NZ,-46.1028,168.9436,31.77,70,100,2.28,overcast clouds
504,Broken Hill,AU,-31.95,141.4333,50.79,74,81,9.86,broken clouds
505,Ilebo,CD,-4.3167,20.5833,70.66,88,29,1.7,scattered clouds
506,Krems,AT,48.4092,15.6142,68.14,94,100,2.91,light rain
507,Rocha,UY,-34.4833,-54.3333,46.85,80,100,8.95,overcast clouds
508,Ahuimanu,US,21.4447,-157.8378,82.2,65,75,12.66,broken clouds
509,Kisaran,ID,2.9845,99.6158,73.45,99,100,2.39,overcast clouds
510,Santa Rita,BR,-7.1139,-34.9781,72.27,94,75,2.3,moderate rain
511,Trairi,BR,-3.2778,-39.2689,74.77,88,99,6.76,overcast clouds
512,Dingle,PH,10.9995,122.6711,76.77,88,100,4.03,overcast clouds
513,Povenets,RU,62.8487,34.8262,54.07,71,80,3.76,broken clouds
514,Choix,MX,26.7092,-108.3219,106.25,21,11,11.3,few clouds
515,Salinopolis,BR,-0.6136,-47.3561,78.13,84,96,8.3,overcast clouds
516,Ostersund,SE,63.1792,14.6357,61.25,59,0,9.22,light rain
517,Warmbad,NA,-28.45,18.7333,54.64,75,99,12.41,overcast clouds
518,Moerai,PF,-22.4333,-151.3333,76.89,76,58,15.01,broken clouds
519,San Rafael,AR,-34.6177,-68.3301,39.38,61,100,6.17,light rain
520,Skjervoy,NO,70.0311,20.9714,46.4,71,76,14.14,broken clouds
521,Muli,MV,2.9167,73.5667,83.1,72,98,4.94,overcast clouds
522,Huambo,AO,-12.7761,15.7392,55.38,38,0,4.23,clear sky
523,Waynesville,US,35.4887,-82.9887,91.49,41,0,1.99,clear sky
524,Iquique,CL,-20.2208,-70.1431,62.64,67,2,5.75,clear sky
525,Malanje,AO,-9.5402,16.341,70.86,53,90,3.85,overcast clouds
526,Port-Cartier,CA,50.0334,-66.8654,55.74,87,98,6.26,overcast clouds
527,Puerto Penasco,MX,31.3167,-113.5333,88.92,65,0,8.99,clear sky
528,Ontario,US,34.0633,-117.6509,97.25,39,75,12.66,broken clouds
529,Jacksonville,US,30.3322,-81.6556,97.02,48,40,9.22,scattered clouds
530,Constitucion,CL,-35.3333,-72.4167,53.96,81,100,10.74,overcast clouds
531,Marzuq,YE,14.4,46.4667,84.16,30,91,6.78,overcast clouds
532,Mvomero,TZ,-6.25,38.6667,66.29,89,5,3.24,clear sky
533,Grenville,GD,12.1167,-61.6167,84.25,79,71,13.65,broken clouds
534,Kabinda,CD,-6.1333,24.4833,68.36,41,21,4.63,few clouds
535,Faya,SA,18.3851,42.4509,73.51,50,87,3.02,overcast clouds
536,Abu Samrah,SY,35.3029,37.1841,73.17,60,0,9.08,clear sky
537,Nabire,ID,-3.3667,135.4833,74.7,92,99,2.84,overcast clouds
538,Timmins,CA,48.4669,-81.3331,69.62,60,75,13.8,broken clouds
539,Brae,GB,60.3964,-1.353,52.86,97,100,22.1,light rain
540,Nizwa,OM,22.9333,57.5333,85.44,57,0,6.67,clear sky
541,Bandrele,YT,-12.9067,45.1914,78.55,65,0,11.5,clear sky
542,Batagay-Alyta,RU,67.8006,130.4114,42.67,81,97,0.92,overcast clouds
543,Abha,SA,18.2164,42.5053,73.22,73,0,0.0,clear sky
544,Mackay,AU,-21.15,149.2,53.69,80,11,12.44,few clouds
545,Tuatapere,NZ,-46.1333,167.6833,36.43,75,96,4.76,overcast clouds
546,Kaman,IN,27.65,77.2667,91.6,39,57,6.11,broken clouds
547,Sobrance,SK,48.7445,22.1814,63.82,65,16,6.42,few clouds
548,Nalvo,PH,16.8096,120.5108,72.45,82,100,4.12,moderate rain
549,Roald,NO,62.5833,6.1333,58.33,94,75,23.02,light rain
550,Mnogovershinnyy,RU,53.9353,139.9242,60.55,76,55,4.29,broken clouds
551,Lydenburg,ZA,-25.0978,30.4597,51.4,94,52,3.02,broken clouds
552,Alzamay,RU,55.5562,98.6644,48.69,85,8,2.73,clear sky
553,Kulhudhuffushi,MV,6.6221,73.07,82.51,76,100,12.15,overcast clouds
554,Karratha,AU,-20.7377,116.8463,70.5,36,0,11.1,clear sky
555,Anadyr,RU,64.75,177.4833,50.5,93,20,13.42,fog
556,Coahuayana,MX,18.7333,-103.6833,86.45,64,100,5.79,overcast clouds
557,Comodoro Rivadavia,AR,-45.8667,-67.5,40.86,52,0,4.61,clear sky
558,Pangody,RU,65.85,74.4859,65.61,72,4,8.72,clear sky
559,Kez,RU,57.8979,53.7152,50.43,97,5,2.35,clear sky
560,Margate,GB,51.3813,1.3862,61.7,79,0,4.0,clear sky
561,Alugan,PH,12.2188,125.4808,80.17,83,100,6.06,heavy intensity rain
562,Bath,GB,51.3779,-2.3591,69.06,65,7,5.1,clear sky
563,Iskateley,RU,67.6803,53.1512,40.3,85,100,12.37,overcast clouds
564,Lulea,SE,65.5842,22.1547,51.87,71,0,8.05,clear sky
565,Freeport,US,40.6576,-73.5832,65.46,82,100,8.05,overcast clouds
566,Broome,US,42.2506,-75.833,77.77,74,75,16.11,broken clouds
567,Alekseyevsk,RU,57.8406,108.3492,47.59,97,31,1.28,scattered clouds
568,Jaisalmer,IN,26.9147,70.9181,87.69,41,0,8.37,clear sky
569,Sabang,ID,5.8933,95.3214,81.23,78,100,16.17,light rain
570,Montepuez,MZ,-13.1256,38.9997,65.75,61,91,4.25,overcast clouds
571,Takestan,IR,36.0696,49.6959,75.33,21,0,11.88,clear sky
572,Sawakin,SD,19.1059,37.3321,86.95,49,10,7.63,clear sky
573,Altay,CN,47.8667,88.1167,69.67,35,0,8.25,clear sky
574,Iralaya,HN,15.0,-83.2333,83.37,68,14,10.25,few clouds
575,Vestmanna,FO,62.1564,-7.1664,49.12,87,75,19.57,broken clouds
576,Mehamn,NO,71.0357,27.8492,42.75,87,75,6.91,broken clouds
577,Nazilli,TR,37.9163,28.3223,78.1,48,3,3.65,clear sky
578,Saint-Louis,SN,16.3333,-15.0,96.71,34,14,7.67,few clouds
579,Atar,MR,20.5169,-13.0499,96.55,29,30,13.0,scattered clouds
580,Le Port,RE,-20.9373,55.2919,66.2,71,39,3.24,scattered clouds
581,Hays,US,30.0502,-98.0336,98.6,41,92,1.01,overcast clouds
582,Miri,MY,4.4148,114.0089,77.14,100,40,1.14,scattered clouds
583,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,65.93,82,97,9.1,overcast clouds
584,Konitsa,GR,40.0486,20.7567,74.25,63,0,4.09,clear sky
585,Christchurch,NZ,-43.5333,172.6333,32.41,100,35,0.0,scattered clouds
586,Pula,HR,44.8683,13.8481,70.36,88,0,2.3,clear sky
587,Dalvik,IS,65.9702,-18.5286,42.73,78,95,9.95,overcast clouds
588,San Patricio,US,28.017,-97.5169,96.08,36,5,15.08,clear sky
589,Kismayo,SO,-0.3582,42.5454,77.27,77,59,18.86,broken clouds
590,Muroran,JP,42.3172,140.9881,57.92,94,100,15.43,overcast clouds
591,Komarikhinskiy,RU,58.0979,57.1163,51.93,99,26,4.52,scattered clouds
592,Kortkeros,RU,61.8106,51.5806,51.8,97,100,6.69,moderate rain
593,Paranaiba,BR,-19.6772,-51.1908,78.1,40,16,2.98,few clouds
594,Wajima,JP,37.4,136.9,70.77,91,86,9.6,overcast clouds
595,Stryn,NO,61.9045,6.7226,60.1,93,100,9.73,overcast clouds
596,Kaeo,NZ,-35.1,173.7833,46.33,96,3,4.12,clear sky
597,Dutlwe,BW,-23.9833,23.9,61.63,42,89,6.53,overcast clouds
598,Clovis,US,36.8252,-119.7029,95.61,28,100,13.8,overcast clouds
599,Kisangani,CD,0.5167,25.2,71.1,96,55,2.28,light rain
600,Honiara,SB,-9.4333,159.95,79.38,80,41,3.56,scattered clouds
601,Kushima,JP,31.4583,131.2333,76.01,97,32,5.5,scattered clouds
602,Barao De Melgaco,BR,-16.1944,-55.9675,84.29,30,61,2.98,broken clouds
603,Khandyga,RU,62.6667,135.6,66.96,72,2,1.32,clear sky
604,Nuuk,GL,64.1835,-51.7216,41.88,81,97,3.0,overcast clouds
605,Honningsvag,NO,70.9821,25.9704,42.55,93,75,6.91,broken clouds
606,Jumla,NP,29.2747,82.1838,57.24,93,12,1.01,few clouds
607,Shetpe,KZ,44.1667,52.1167,86.52,15,0,16.6,clear sky
608,Banjarmasin,ID,-3.3244,114.591,73.54,96,100,3.15,overcast clouds
609,Ust-Nera,RU,64.5667,143.2,61.47,73,19,8.68,few clouds
610,Tutoia,BR,-2.7619,-42.2744,78.35,77,15,7.7,few clouds
611,Metro,ID,-5.1131,105.3067,74.34,93,100,1.3,light rain
612,Leningradskiy,RU,69.3833,178.4167,45.91,62,63,9.98,broken clouds
613,Sarangani,PH,5.4033,125.4636,82.83,74,53,12.64,broken clouds
614,Alyangula,AU,-13.8483,136.4192,74.19,66,16,19.26,few clouds
615,Okahandja,NA,-21.9833,16.9167,45.28,32,0,2.33,clear sky
616,Faro,PT,37.0194,-7.9322,66.18,82,20,12.66,few clouds
617,Deputatskiy,RU,69.3,139.9,38.48,64,59,10.69,broken clouds
618,Tsurib,RU,42.2368,46.8307,56.41,93,100,2.21,moderate rain
619,Bedford,GB,52.1346,-0.4663,71.1,79,35,8.1,scattered clouds
620,Coquimbo,CL,-29.9533,-71.3436,64.13,59,40,20.71,dust
621,Lichuan,CN,30.3,108.85,68.09,99,98,3.2,overcast clouds
622,Turmalina,BR,-17.2856,-42.73,67.57,47,7,2.93,clear sky
623,Stykkisholmur,IS,65.0757,-22.7297,43.9,64,75,20.71,broken clouds
624,Kalmunai,LK,7.4167,81.8167,80.91,75,100,5.88,overcast clouds
625,Lewiston,US,44.1003,-70.2148,70.43,64,0,12.66,clear sky
626,Torrington,US,41.8007,-73.1212,62.69,96,99,7.27,overcast clouds
627,Bridlington,GB,54.0831,-0.1919,62.15,88,60,10.89,broken clouds
628,Jaguey Grande,CU,22.5269,-81.1286,86.16,54,100,10.16,overcast clouds
629,Mahishadal,IN,22.1833,87.9833,81.07,84,73,6.85,broken clouds
630,Niono,ML,14.2526,-5.993,79.93,70,100,11.14,light rain
631,Okato,NZ,-39.2,173.8833,44.91,100,100,5.39,overcast clouds
632,Inuvik,CA,68.3499,-133.7218,69.01,52,75,5.75,broken clouds
633,Nishihara,JP,26.1842,127.7558,80.65,94,20,8.05,few clouds
634,La Rioja,ES,42.25,-2.5,60.58,61,83,2.59,broken clouds
635,Pimentel,PE,-6.8367,-79.9342,70.09,60,0,17.27,clear sky
636,Uchaly,RU,54.2996,59.4521,54.86,86,34,3.24,scattered clouds
637,Magnolia,US,33.2671,-93.2393,96.49,47,60,6.67,broken clouds
638,Ulaanbaatar,MN,47.9077,106.8832,48.33,87,0,2.24,clear sky
639,Porto De Moz,BR,-1.7483,-52.2383,76.75,94,67,3.62,broken clouds
640,Sorland,NO,67.667,12.6934,48.06,89,100,33.98,light rain
641,Yar-Sale,RU,66.8333,70.8333,64.06,70,6,6.46,light rain
642,Tilichiki,RU,60.4667,166.1,44.47,97,100,1.32,overcast clouds
643,Road Town,VG,18.4167,-64.6167,87.84,62,40,8.05,scattered clouds
644,Sovetskiy,RU,61.3614,63.5842,58.01,97,44,1.79,scattered clouds
645,Klyuchi,RU,52.2667,79.1667,67.14,45,2,7.34,clear sky
646,Te Anau,NZ,-45.4167,167.7167,30.58,87,78,1.1,broken clouds
647,Luanda,AO,-8.8368,13.2343,69.8,78,75,5.75,broken clouds
648,Ormara,PK,25.2088,64.6357,83.84,78,42,3.89,scattered clouds
649,Tarancon,ES,40.0085,-3.0073,62.58,43,3,6.17,clear sky
650,Togitsu,JP,32.8333,129.85,76.98,88,93,9.26,overcast clouds
651,Krasnoselkup,RU,65.7,82.4667,66.87,53,63,9.98,broken clouds
652,Okha,RU,53.5739,142.9478,54.03,84,63,14.25,broken clouds
653,Kristiansund,NO,63.1115,7.732,56.05,76,75,9.22,drizzle
654,Gobabis,NA,-22.45,18.9667,45.23,36,0,5.95,clear sky
655,Villaviciosa,ES,43.4813,-5.4357,64.0,92,98,2.48,overcast clouds
656,Flin Flon,CA,54.7682,-101.865,73.24,40,100,12.66,overcast clouds
657,Atherton,GB,53.5237,-2.4935,66.34,72,39,3.18,scattered clouds
658,Pangnirtung,CA,66.1451,-65.7125,41.0,87,20,11.5,few clouds
659,Bela,IN,25.9333,81.9833,91.89,45,65,5.28,broken clouds
660,Uyskoye,RU,54.3775,60.0047,57.49,86,16,1.9,few clouds
661,Taoudenni,ML,22.6783,-3.9836,103.19,14,29,8.63,scattered clouds
662,Ambilobe,MG,-13.2,49.05,67.75,79,57,5.32,broken clouds
663,Burnie,AU,-41.0667,145.9167,54.36,90,99,11.07,light rain
664,Bosaso,SO,11.2842,49.1816,91.71,41,71,24.52,broken clouds
665,Tukrah,LY,32.5341,20.5791,74.84,84,0,6.78,clear sky
666,Artigas,UY,-30.4,-56.4667,51.1,96,100,11.92,overcast clouds
667,Lanzhou,CN,36.0564,103.7922,67.28,64,0,1.28,clear sky
668,Wageningen,NL,51.9667,5.6667,69.89,56,28,6.91,scattered clouds
669,Nizhnevartovsk,RU,60.9344,76.5531,59.02,100,0,4.47,clear sky
670,Kamenka,RU,51.3223,42.7678,61.57,93,92,6.13,overcast clouds
671,Malakal,SS,9.5334,31.6605,80.92,57,72,2.48,light rain
672,Moissala,TD,8.3404,17.7663,76.69,71,22,2.21,few clouds
673,Cabo San Lucas,MX,22.8909,-109.9124,94.6,65,71,9.04,broken clouds
674,Bandarbeyla,SO,9.4942,50.8122,77.02,82,91,29.89,overcast clouds
675,Bentiu,SS,9.2333,29.8333,85.51,44,55,4.76,broken clouds
676,Bambanglipuro,ID,-7.95,110.2833,74.43,85,69,4.09,broken clouds
677,Hailar,CN,49.2,119.7,61.43,79,83,1.9,broken clouds
678,Kenscoff,HT,18.4506,-72.2869,73.54,58,91,11.5,overcast clouds
679,Whitehaven,GB,54.549,-3.5841,60.66,83,84,1.01,broken clouds
680,Jyvaskyla,FI,62.2415,25.7209,57.54,92,0,3.44,clear sky
681,Adrar,MR,20.5022,-10.0711,93.49,27,2,14.2,clear sky
682,Chagoda,RU,59.164,35.3285,48.81,77,5,4.16,clear sky
683,Binzhou,CN,37.3667,118.0167,77.81,92,100,1.1,overcast clouds
684,Deer Lake,CA,49.1667,-57.4316,66.06,59,75,11.5,broken clouds
685,Varena,LT,54.2167,24.5667,53.06,90,34,3.33,scattered clouds
686,Puerto Escondido,MX,15.85,-97.0667,81.54,78,100,8.46,overcast clouds
687,Moyo,UG,3.6609,31.7247,65.98,87,82,1.32,broken clouds
688,Krasnokamensk,RU,50.0979,118.0369,62.29,66,100,3.78,light rain
689,Buraydah,SA,26.326,43.975,93.65,15,10,11.63,clear sky
690,Rawlins,US,41.7911,-107.2387,82.29,9,0,15.01,clear sky
691,Sobolevo,RU,54.4299,31.8996,53.49,92,30,9.95,scattered clouds
692,Ryde,GB,50.73,-1.1621,66.42,79,1,6.69,clear sky
693,Melnikovo,RU,56.5558,84.085,60.26,98,75,5.77,light rain
694,Taltal,CL,-25.4,-70.4833,60.46,50,100,3.6,overcast clouds
695,Sola,VU,-13.8833,167.55,80.01,79,99,17.34,light rain
696,Shelburne,CA,44.0787,-80.2041,77.9,58,18,13.6,few clouds
